,images,captions
4025,3101796900_59c15e0edc,"['<START> يلعب كلب بني و كلب اسود مع صحن طائر احمر <END>', '<START> كلب اسود كبير في وحل مع كلب بني صغير <END>', '<START> اثنين من كلاب تطارد كره <END>']"
32,1042020065_fb3d3ba5ba,"['<START> صبي في قميص اخضر يشاهد قوارب <END>', '<START> صبي ينظر من درابزين الي عديد من قوارب والطوافات في ماء <END>', '<START> صبي صغير يطل علي حشد من قوارب مطاطيه <END>']"
6364,3580741947_cc64a83648,"['<START> سيدات اعمال يسيرون في خارج <END>', '<START> ثلاث نساء يرتدين ملابس سيدات اعمال يسرن عبر فناء <END>', '<START> ثلاث نساء يرتدين بذلات ملابس يمشيان في مبني <END>']"
4063,3108544687_c7115823f5,"['<START> رجل و امراه يجلسان علي صخور <END>', '<START> رجل و امراه يجلسان علي صخره <END>', '<START> رجل و امراه يرتديان نظارات شمسيه جالسين علي صخره <END>']"
6524,3612485611_12dd7742f7,"['<START> رجلان يرتديان ملابس شوارع يقفان امام مبني <END>', '<START> رجلان يقفان معا خارج مبني <END>', '<START> رجلان يقفان خارجا علي عشب <END>']"
1697,2391812384_7429b5e567,"['<START> طفله ترتدي ملابس ارجوانيه و قبعه تركض في ماء متناثر بينما يمشي رجل و صبي صغير في مكان قريب <END>', '<START> يركض طفل يرتدي لون ارجواني ماء متراشق بينما ينظر اليه رجل احمر <END>', '<START> رش رجل و طفلين اثناء مرورهما نافوره زخرفيه <END>']"
2792,2733659177_d74a00995b,"['<START> صبي يرتدي قميصا اصفر وسراويل زرقاء يتسلق شجره في منطقه جبليه <END>', '<START> صبي يرتدي قميصا اصفر وسراويل زرقاء يتسلق علي فرع شجره في حقل عشبي <END>', '<START> صبي صغير يتسلق شجره في تلال عشبيه <END>']"
2222,2544246151_727427ee07,"['<START> فتاه باللون احمر تجري عبر عشب <END>', '<START> فتاه ذات قميص احمر تجري في عشب <END>', '<START> طفل صغير يحمل قميصا احمر يركض في عشب <END>']"
3764,3033210806_3ffc0a231a,"['<START> سيده كبيره في ملابس شتاء تنظر من شرفه بيضاء <END>', '<START> امراه في معطف و وشاح خلف درابزين ابيض <END>', '<START> امراه ترتدي وشاحا تجلس و تطل علي سكه بيضاء <END>']"
3866,3057770908_3fd97f79f9,"['<START> فتاه بزي ازرق معلقه علي حبل في غابه <END>', '<START> فتاه صغيره باللون ازرق تبتسم بينما تلعب علي حبل ارجوحه <END>', '<START> فتاه صغيره ترتدي زي ازرق تتارجح علي حبل <END>']"
6120,3532539748_795d16ef07,"['<START> رجل و طفله يقفان في فناء بجانب مقعد <END>', '<START> رجل يرتدي قبعه يقف بجانب صبي صغير يرتدي ستره سوداء و طفل اخر اصغر يرتدي ستره صفراء <END>', '<START> صبي و رجل يقفان امام مقعد <END>']"
6511,3609952704_3719ab0524,"['<START> صبي يحمل كره قدم بينما يقف بجانب مضمار جري <END>', '<START> صبي في خارج يحمل كره قدم حمراء وزرقاء <END>', '<START> صبي صغير في قميص اخضر يحمل كره قدم حمراء وزرقاء <END>']"
5462,3405011838_f81117c99f,"['<START> يستمتع حشد من ناس بتناول وجبه مع اطلاله علي قمه جبل <END>', '<START> مجموعه من ناس يجلسون خارج مطعم في نزل تزلج <END>', '<START> مجموعه كبيره من ناس مع جبال مغطاه بالثلوج في خلفيه <END>']"
4717,3251088971_f4471048e3,"['<START> سيده تجلس علي طاوله لوحدها في مكان ملون للغايه <END>', '<START> امراه مسنه تجلس علي طاوله في مطعم تحمل زجاجا <END>', '<START> امراه عجوز تشرب ماء في غرفه صفراء <END>']"
3758,3030793171_55cd646eed,"['<START> كلب بني يركض في فناء <END>', '<START> كلب يركض في ساحه مسيجه <END>', '<START> كلب بني يركض علي عشب <END>']"
7015,3723690961_729dd5d617,"['<START> رجل يرتدي قميص وردي و ستره بيضاء يعزف غيتار <END>', '<START> رجل يرتدي قميص وردي يعزف جيتار <END>', '<START> رجل في زي ابيض و وردي يحمل غيتار <END>']"
3227,2878272032_fda05ffac7,"['<START> كلب يطارد كره سقطت في ماء <END>', '<START> لعب كلاب في مجري مائي <END>', '<START> ينظر كلابان الي شيء يرش في ماء <END>']"
5683,3444684583_6656e38088,"['<START> رجل يقفز في هواء علي لوحه <END>', '<START> رجل في عربه صغيره ذات اربع عجلات يحلق في هواء <END>', '<START> ولد في هواء مع اله مع عجلات <END>']"
3904,3070713991_8696796937,"['<START> صبي يقفز من اطارات قديمه <END>', '<START> طفل مع خوذه يقفز فوق كومه من اطارات قديمه <END>', '<START> صبي صغير يقفز من كومه من اطارات في غابه <END>']"
2277,2561341745_2d77d3ff7d,"['<START> امراه تلبس ابيض واسود تدخن سيجاره في منطقه عشبيه <END>', '<START> تقف مراه في معطف اسود مع سيجاره في يدها <END>', '<START> مراه ترتدي اسود وتدخن <END>']"
6167,3540416981_4e74f08cbb,"['<START> كلب يطارد حيوان محشي معلق علي خيط <END>', '<START> كلب ابيض يطارد لعبه تعلق علي خيط عبر عشب <END>', '<START> كلب ابيض يركض في عشب اخضر <END>']"
1401,2273871383_1ddb3562ea,"['<START> رجل مسن يواجه كاميرا بينما ينظر شاب في ستره زرقاء <END>', '<START> رجل مسن يقف بجانب رجل اصغر سنا يلبس سماعات <END>', '<START> رجل كبير في عمر يرتدي ستره يقف بالقرب من رجل اصغر يرتدي ستره زرقاء امام مبني <END>']"
739,1812525037_528465037c,"['<START> طفلان يرتديان زي قبله مع والديهما <END>', '<START> اثنين من اطفال صغار في عربات اطفال يضعان ماكياج علي غرار فرقه قبله <END>', '<START> اثنين من اباء مع طفلين واخرون يرتدون ملابس مثل مجموعه موسيقي قبله <END>']"
4955,3297323827_f582356478,"['<START> رجل يتزلج يرتدي ستره حمراء و نظارات واقيه <END>', '<START> احد متزلجين ذين يرتدون لون برتقالي ينزلون اسفل جبل <END>', '<START> يصتدم متزلج جليد اسفل جبل مغطي بالثلوج <END>']"
7350,457631171_12b1aee828,"['<START> رجل في صحراء <END>', '<START> رجل يقف امام تشكيل صخري كبير <END>', '<START> رجل يقف بجوار تشكيل صخري ضخم <END>']"
6072,3523874798_9ba2fa46e3,"['<START> صبي في قميص ابيض و خوذه خضراء يركب لوح تزلج اسفل بعض خطوات <END>', '<START> صبي صغير في خوذه يقوم بعمل حيل علي لوح تزلج <END>', '<START> صبي صغير يكمل قفزه علي لوح تزلج <END>']"
5436,3399843227_3b9d2a8dbf,"['<START> رجل و فتاه يلتقطا صوره لهم <END>', '<START> رجل يحمل مشروب تعانقه امراه ترتدي قميصا اسود <END>', '<START> امراه ذات شعر اشقر و بني مصبوغ تضع ذراعها حول رجل ذي يحمل كوبا <END>']"
4329,3172280520_e7655fb596,"['<START> رجل و فتاتان يبتسمون للكاميرا <END>', '<START> رجل في قميص احمر يقف مع امراتين ترتديان ابيض و يبتسمون <END>', '<START> امراتان و رجل يستعدون للحصول علي صوره <END>']"
6475,3601978895_9fec23ce0c,"['<START> رجل يميل ضد روبوت كبير <END>', '<START> يقف رجلان تحت عمل فني كبير في مبني من طوب <END>', '<START> يقف رجلان تحت ما يبدو انه روبوت عملاق <END>']"
674,1713248099_d860df4e10,"['<START> كلب ابيض واسود كلب اصفر بني وكلب اسود في حقل عشبي <END>', '<START> ثلاث كلاب تجري في حقل عشبي <END>', '<START> ثلاثه كلاب متعدده الوان تقف في حقل عشبي <END>']"
4245,3154152744_4e93ec8a62,"['<START> كلبان يجريان علي ثلج و لعبه حمراء في فم احدهما <END>', '<START> كلبان يتقاتلان علي لعبه علي ثلج <END>', '<START> كلبان يلعبان علي ثلج <END>']"
3841,3050650135_23f9d9d2f8,"['<START> رجل يرتدي قميص ازرق يركل كره بينما يراقبه رجل اخر <END>', '<START> لاعب كره يارجح ساقه لركل كره <END>', '<START> رجلان يرتديان قميص ازرق و سراويل بيضاء يلعبان كره قدم <END>']"
1815,2414390475_28a0107bb0,"['<START> رجل ذو شعر اسود طويل مجعد يرتدي قميصا ابيض ينظر الي كاميرا بشيء في فمه <END>', '<START> رجل يرتدي تي شيرت ابيض ياكل حلوي <END>', '<START> شخص في تي شيرت يقف امام رفوف احذيه <END>']"
5632,3435648640_b2f68efb78,"['<START> كلب اسود و كلب بريشه يتصارعان في عشب جاف بجانب جسم من ماء <END>', '<START> كلب اسود كبير يقاتل مع كلب كبير اخر باللونين بني و اسود <END>', '<START> اثنين من كلاب يتقاتلان او يلعبان في حقل <END>']"
7836,688210930_85c5675d5b,"['<START> يتجول شخص يرتدي جلباب زرقاء في ردهه فندق <END>', '<START> شخص في ثوب رمادي مخيفه <END>', '<START> رجل ذي كان يرتدي زي ساحر ازرق يسير في مبني <END>']"
6913,3696246123_99d4d10140,"['<START> يقفز كلب عاليا علي كره صفراء بينما ينتظر كلب اخر تحت عشب <END>', '<START> كلبان يلعبان مع كره بينما يقوم احدهما بقفزه كبيره <END>', '<START> كلبان يلعبان مع كره في حقل <END>']"
4864,3277824093_299cbb3138,"['<START> مراهق ذكر يركب لوحه تزلج علي صخره كبيره <END>', '<START> رجل يقفز بلوح تزلج فوق صخره كبيره <END>', '<START> مراهق ذي يرتدي قميصا مقلما باللون ازرق يتزلج علي صخره داخل مبني كبير <END>']"
2100,2504056718_25ded44ecb,"['<START> كلب ابيض واسود يقفز للقبض علي صحن طائر اخضر <END>', '<START> كلب ابيض واسود يقفز عاليا للحصول علي صحن طائر اخضر <END>', '<START> كلب يصطاد صحن طائر امام مبني احمر <END>']"
6810,3673484638_dce87295fe,"['<START> يسير صبيان علي طول مسرح بينما يراقبهما عديد من ناس <END>', '<START> طفلان يسيران علي منصه <END>', '<START> طفلان صغيران يسيران علي منصه اثناء عرض ازياء <END>']"
