,images,captions
3028,2826574228_c63009e473,"['<START> رجل ياخذ صوره لامراه ترتدي قبعه زرقاء و جينز تقف علي جدعه بالقرب من ماء <END>', '<START> رجل يلتقط صوره لامراه علي شاطئ <END>', '<START> فتاه تي كانت تقف علي منصه بجوار ماء تمتلك صورتها ملتقطه من قبل رجل ذي يحمل كاميرا <END>']"
2969,2799871904_3b3125518a,"['<START> امراه ذات شعر رمادي في قميص اصفر تجلس تحت علامه زرقاء <END>', '<START> امراه تجلس تحت علامه بيع <END>', '<START> امراه ترتدي قميصا اصفر لون تجلس علي مقعد خشبي <END>']"
7032,3726120436_740bda8416,"['<START> زوجين كبار سن يتحدثان بالقرب من سياره ملونه زاهيه <END>', '<START> هناك رجل و امراه يجلسان علي كراسي قابله للطي بجوار سياره <END>', '<START> امراه و رجل يجلسان بجانب شاحنتهما خضراء <END>']"
1708,2394267183_735d2dc868,"['<START> كلب يؤدي عقبه تشبه تعرج بينما يمشي مالك علي طول جانب <END>', '<START> كلب يلعب مع رجل بالركض حول قطبين <END>', '<START> تقوم مراه بتدريب كلب ابيض علي تعرج من خلال اعمده معدنيه <END>']"
2953,279230262_e541f9b670,"['<START> كلب اسود يقفز في هواء بينما تصرخ امراه في خلفيه <END>', '<START> امراه في قميص ازرق تجري خلف كلب اسود <END>', '<START> امراه تركض خلف كلب <END>']"
454,1433397131_8634fa6664,"['<START> طفل مخفي بواسطه كرات <END>', '<START> طفل صغير مخفي جزئيا بواسطه كومه من كرات ملونه <END>', '<START> هناك عديد من كرات ملونه مختلفه <END>']"
6136,3534548254_7bee952a0e,"['<START> فتاه في قميص اصفر ترمي كره قدم مبلله <END>', '<START> طفله صغيره تلعب مع بالون ماء و تضحك <END>', '<START> فتاه صغيره تحمل اسفنجه رطبه و هي مستعده للرمي <END>']"
6759,3662871327_b128d25f04,"['<START> ثلاثه اصدقاء يصنعون وجوه للكاميرا <END>', '<START> ثلاثه شبان يقفون امام كاميرا <END>', '<START> اثنين من رجال وفتاه يشكلون وجوه مضحكه امام جدار لوحه خشبيه <END>']"
6411,3589156060_3ed8d6bbc3,"['<START> رجل يلعب مع كلب في بعض ماء <END>', '<START> شخص يلعب مع كلبهم في بركه ضحله <END>', '<START> كلب رطب وشخص في مستنقع <END>']"
609,1572532018_64c030c974,"['<START> اطفال يلعبون علي شاطئ <END>', '<START> ثلاثه اولاد يركضون علي شاطئ يلعبون لعبه <END>', '<START> ثلاثه اولاد يلعبون بطاقه علي شاطئ <END>']"
4263,3156113206_53c2a7b5d8,"['<START> ثلاثه اولاد يمشون علي صخور علي طول نهر <END>', '<START> ثلاثه رجال يمشون علي صخور بجانب جدول <END>', '<START> ثلاثه اشخاص يمشون علي صخور بالقرب من نهر <END>']"
4826,3269895626_7b253c82ed,"['<START> رجل علي دراجه ترابيه مغطي بالطين <END>', '<START> رجل في خوذه يركب دراجه ترابيه مغطاه بالطين <END>', '<START> سائق دراجه ناريه مغطي بالطين يركب دراجته ناريه في وحل <END>']"
6853,3682038869_585075b5ff,"['<START> فتاه صغيره تطل من وراء شجره <END>', '<START> فتاه صغيره مختبئه وراء شجره في غابه <END>', '<START> فتاه صغيره تطل من وراء شجره في منطقه مشجره <END>']"
2074,2493974889_50ae29f1e1,"['<START> صبيان يسيران علي طريق ترابيه تصطف علي جانبيه اشجار <END>', '<START> طفلين يمشيان في طريق محاط بالاشجار <END>', '<START> طفلان يسيران علي طريق غابات <END>']"
4052,3107059919_0594269f72,"['<START> فتاه صغيره ذات شعر داكن تركض علي شاطئ <END>', '<START> طفل صغير يركض علي طول شاطئ <END>', '<START> فتاه صغيره تركض علي شاطئ <END>']"
6572,3622216490_1314a58b66,"['<START> طفل يقوم بخدعه علي لوح تزلج من فوق منحدر <END>', '<START> رجل يتزلج فوق منحدر <END>', '<START> يقوم شاب ذو شعر طويل بخدعه في هواء باستخدام لوحه تزلج <END>']"
1622,2358561039_e215a8d6cd,"['<START> مجموعه من كلاب تحمل رجلا يرتدي خوذه عبر ثلج <END>', '<START> كلاب تسحب رجل علي نوع من دراجه من خلال ثلج <END>', '<START> ثلاث كلاب تسحب رجلا علي دراجه عبر ثلج <END>']"
4683,3245266444_2e798096e6,"['<START> طفل يرتدي قميص اخضر محاط بالدمي و فتي اخر يرتدي قميص ازرق يقف بالقرب من بطاريق <END>', '<START> صبيان في خيمه يبتسمان امام كاميرا <END>', '<START> يلعب طفلان في قلعه محليه صنع <END>']"
5497,3413973568_6630e5cdac,"['<START> يغادر رجل يرتدي بدله ماء اثناء تزحلق علي ماء <END>', '<START> رجل يتزلج علي ماء علي لوح واحد <END>', '<START> رجل يركب ماء علي لوح واحد متمسكا بالدعم بيد واحده <END>']"
5796,3468023754_8a07d4c56e,"['<START> اطفال ذين يبحثون من خلال مجلات تي يطويونها في انابيب <END>', '<START> ينظر اربعه اطفال من خلال مجلات ملفوفه مثل تلسكوبات <END>', '<START> ينظر اربعه اطفال من خلال مجلات ملفوفه <END>']"
7088,377872472_35805fc143,"['<START> كلبين يركضان في ثلج <END>', '<START> ثلاثه كلاب يلعبون في ثلج <END>', '<START> ثلاث كلاب يطاردون بعضها بعض في ثلج <END>']"
40,1055753357_4fa3d8d693,"['<START> اثنين من عمال بناء ياخذون استراحه <END>', '<START> يجلس اثنان من عمال بناء علي جانب مبني <END>', '<START> رجلان ياخذان استراحه من بناء <END>']"
5475,3407584080_c6abf71ae3,"['<START> رجل يقوم بعمل حركه تزلج علي جليد علي منحدر <END>', '<START> يقوم احد متزلجين علي جليد بالعبور عبر هواء فوق ثلج <END>', '<START> متزلج يقوم باداء خدعه <END>']"
2089,2501942587_e59b91d1da,"['<START> مجموعه من ناس يمشون في كرنفال <END>', '<START> ناس يقفون في خارج في كرنفال <END>', '<START> يوجد عديد من اشخاص امام مبني ملون <END>']"
3924,3078229723_2aa52600de,"['<START> رجل يمسك يد طفلين <END>', '<START> رجل يمسك يد اثنين من اولاد <END>', '<START> صبيان يمسكان يد رجل <END>']"
2175,2528489543_546c1ca81f,"['<START> صبي يقف في حمام سباحه اسفل زحليقه مائيه زرقاء <END>', '<START> طفل يرش ماء في بركه عندما يخرج من مجري ماء <END>', '<START> زحليقه مائيه زرقاء و اخري خضراء <END>']"
74,109202756_b97fcdc62c,"['<START> امراه ترتدي ستره زرقاء وجينز ازرق تركب حصانا بنيا بالقرب من بحيره متجمده وجبل مغطي بالثلج <END>', '<START> امراه في ستره زرقاء تركب حصانا بنيا بالقرب من ماء <END>', '<START> امراه تركب خيل بالقرب من بحيره متجمده في فصل شتاء <END>']"
6470,3601508034_5a3bfc905e,"['<START> رجل يرتدي زيا رياضيا اصفر لون ورجلا اخر يرتدي زيا رياضيا باللونين احمر والابيض يمسك بعصا مع كره تطفو بينهما <END>', '<START> يتحدي لاعب هوكي باللون اصفر لاعب باللون احمر للكره <END>', '<START> يحاول لاعبين هوكي في ميدان ضرب كره بعصيهما <END>']"
7977,861795382_5145ad433d,"['<START> صبي يرتدي قميصا ازرقا و سروالا قصيرا يركب دراجه علي منحدر <END>', '<START> صبي صغير يرتدي ازرق يقوم بقفز دراجه <END>', '<START> طفل في قميص ازرق يقوم بحركات علي دراجه <END>']"
2657,2689491604_d8760f57b4,"['<START> صبي صغير يرش في بركه للنفخ <END>', '<START> صبي صغير يرش في بركه نفخ زرقاء <END>', '<START> صبي رش ماء <END>']"
3180,2867736861_43c9487a65,"['<START> كلب بني يلعب مع كره في ماء <END>', '<START> كلب بني يركض في ماء يحمل كره في فمه <END>', '<START> كلب يمر بالماء مع كره في فمه <END>']"
2076,2495931537_9b8d4474b6,"['<START> كلب بني يشم كلب ابيض مستلق علي ارض <END>', '<START> كلب واحد يشم اخر علي ارض <END>', '<START> هناك كلب متسطح علي ارض واخر يقف فوقه يلعق اذنه <END>']"
441,142802798_962a4ec5ce,"['<START> صبي في قميص اخضر علي لوح تزلج قرب جدار حجري <END>', '<START> متزلج يقوم بعمل خدعه علي جدار حجري <END>', '<START> يركب متزلج لوحه علي منحدر <END>']"
2051,2481598514_05a65d1f72,"['<START> اطفال علي دراجه ثلاثيه عجلات <END>', '<START> اطفال يركبون دراجات ثلاثيه علي رصيف <END>', '<START> طفلين يركبون دراجات ثلاثيه عجلات في سباق <END>']"
2541,2650485780_29d89268d7,"['<START> مجموعه من اطفال يعزفون بالدفوف <END>', '<START> مجموعه من اطفال صغار يؤدون اغنيه ويعزفون بالالات موسيقيه <END>', '<START> سته اطفال علي صف واحد مع الات موسيقيه صغيره <END>']"
1301,2244613488_4d1f9edb33,"['<START> يمر اربعه راكبي دراجات بميناء كهرباء <END>', '<START> يقود راكبو دراجات اربعه دراجاتهم في صحراء <END>', '<START> ثلاثه سائقي دراجات يقودون عبر اراضي جافه <END>']"
7436,480607352_65614ab348,"['<START> رجل يرتدي ستره ملونه و مخططه يلعب موسيقي في شارع <END>', '<START> رجل يرتدي معطفا متعدد الوان و هو يعزف علي غيتار في شارع <END>', '<START> رجل يرتدي قميص مقلم متعدد الوان يعزف علي غيتار في شارع <END>']"
3430,2932519416_11f23b6297,"['<START> يقوم سائق دراجه بخاريه بتاديه عرض في جو <END>', '<START> راكب دراجه ناريه يرتدي قميص ابيض يقفز فوق تلال ترابيه <END>', '<START> شخص يركب دراجه يقفز فوق منحدرات ترابيه <END>']"
1304,2245914678_1f82fc3d80,"['<START> فتاه ذات شعر احمر مصبوغ ترتدي ملابس مخططه تتحدث علي هاتف خلوي <END>', '<START> فتاه ذات شعر احمر تتحدث علي هاتف <END>', '<START> امراه ذات شعر احمر وقميص مقلم اسود تتحدث عبر هاتف <END>']"
236,1280147517_98767ca3b3,"['<START> قارب علي بحيره <END>', '<START> متزلج مياه ينفذ حيل <END>', '<START> يقوم رجل تزلج علي ماء بالقفز خلف قارب سريع <END>']"
